ra,dec,parallax,pmra,pmdec,RV,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err,J,K,H
206.563329,27.534201,0.40666851401329,-1.62639796733856,-10.92369556427,11.6766157150269,14.059892,0.002759,14.507659,0.002889,13.444674,0.003830,1.062984,-0.543403685092926,0.0567662231624126,0.0206347703933716,0.0780438184738159,0.106778800487518,0.0716494396328926,0.0976361036300659,0.0971324667334557,0.23059868812561,0.0742373242974281,0.267406642436981,0.0696967244148254,0.23612317442894,0.0847342386841774,0.152485013008118,0.0725052729249001,0.192663967609406,1.00911784172058,0.155130296945572,0.0692815333604813,0.215651124715805,0.0892979800701141,0.168812125921249,0.0712372437119484,0.0832155048847199,0.0829316228628159,0.256743431091309,0.0865514203906059,-0.0143172740936279,0.143891707062721,-0.0160720944404602,0.0940447598695755,-0.0768497586250305,0.102039165794849,0.0995270311832428,0.0740942135453224,0.0694286823272705,0.0794412270188332,12.6669998168945,12.1949996948242,12.1169996261597
206.565715,28.322638,0.108979903161526,-5.48099184036255,-0.986901640892029,-56.6033973693848,14.459811,0.002760,14.892771,0.003094,13.855292,0.003853,1.037478,-0.710163831710815,0.0560058876872063,0.0436626076698303,0.0869116485118866,0.132924139499664,0.0711541771888733,0.125171780586243,0.111242070794106,0.40668135881424,0.0920268669724464,0.332081764936447,0.0726178959012032,0.311112970113754,0.0907926484942436,0.252924352884293,0.0748028680682182,0.0721182823181152,0.710760653018951,0.341334611177444,0.0678828954696655,0.313979357481003,0.085569828748703,0.152961254119873,0.082203634083271,0.141502320766449,0.105076983571053,0.363342642784119,0.0725215449929237,0.0669894218444824,0.122110418975353,-0.131359398365021,0.107113115489483,-0.179693520069122,0.0968503728508949,0.0489882826805115,0.114682458341122,0.051586389541626,0.0760728642344475,13.1090002059937,12.6619997024536,12.5860004425049
206.566293,27.783737,3.09298968315125,-79.290168762207,-1.60442292690277,-30.2009773254395,14.031425,0.002759,14.635343,0.002907,13.291654,0.003816,1.343689,0.113891430199146,0.0617790929973125,-0.0272961631417274,0.0867914855480194,-0.153348535299301,0.138917490839958,0.182997316122055,0.119470275938511,-0.0274494141340256,0.0846288353204727,-0.005528524518013,0.0772523954510689,0.00829242914915085,0.124988064169884,-0.0478426888585091,0.0939739719033241,0.410764694213867,1.76458477973938,-0.0932315811514854,0.0760717839002609,0.0814797654747963,0.210146486759186,0.0516099110245705,0.0814505815505981,0.10733275860548,0.0813630148768425,-0.194330662488937,0.198387712240219,-0.247559040784836,0.142561346292496,0.210885643959045,0.0819845646619797,0.0206401571631432,0.104083940386772,-0.0179642289876938,0.0774418264627457,0.0790062174201012,0.0918292105197907,12.4060001373291,11.8360004425049,11.7110004425049
206.566789,26.577244,1.36432182788849,-28.3011112213135,4.10612630844116,-4.84094715118408,9.839282,0.002757,10.412010,0.002815,9.126788,0.003784,1.285222,0.284314304590225,0.0351861082017422,-0.00211840867996216,0.0544534288346767,-0.0885116159915924,0.0539625994861126,0.434397727251053,0.0880224481225014,0.00659212470054627,0.0497958734631538,0.0412236452102661,0.0513812080025673,0.0140541195869446,0.0521154031157494,0.0196711421012878,0.0515206195414066,0.0468631684780121,0.344783395528793,-0.0237572491168976,0.0461672395467758,0.00576663017272949,0.0871212780475617,-0.0387616008520126,0.0457020327448845,0.0732016265392304,0.0563666485249996,0.0422971844673157,0.045468308031559,-0.115628778934479,0.0638509541749954,0.0157041847705841,0.0613390803337097,0.126751571893692,0.0674707964062691,0.131457895040512,0.0531694740056992,0.0510573387145996,0.0579331479966641,8.21399974822998,7.63199996948242,7.51399993896484
206.57293,28.839113,1.74565947055817,-10.0714769363403,-25.2115173339844,-19.1122932434082,14.445514,0.002760,14.921533,0.003050,13.816516,0.003897,1.105017,0.240450039505959,0.0479432009160519,0.0878892689943314,0.0743557959794998,-0.111922964453697,0.104818537831306,0.0861127823591232,0.0759750455617905,0.00112691521644592,0.0682157427072525,0.0251868218183517,0.0655389577150345,0.016052171587944,0.0812795013189316,0.0150040239095688,0.0767493471503258,0.23507659137249,0.773411393165588,-0.0681153684854507,0.0565323904156685,0.0694151669740677,0.117630489170551,0.0254162698984146,0.0618629120290279,0.0947987586259842,0.0658337771892548,-0.263262301683426,0.164871007204056,-0.0685867667198181,0.0966117084026337,0.133061274886131,0.0674490481615067,0.0738844722509384,0.0976052358746529,0.0438563972711563,0.0607751570641995,0.0656533688306809,0.070986419916153,13.0780000686646,12.6350002288818,12.5240001678467
206.573785,26.841574,1.43840372562408,15.8182697296143,-9.29984951019287,24.1402587890625,11.008240,0.002759,11.465571,0.002813,10.381841,0.003788,1.083731,-0.446595460176468,0.0307461433112621,-0.0112241208553314,0.0433631613850594,-0.0216890275478363,0.0468780174851418,0.134779989719391,0.0619886890053749,0.169890582561493,0.0492328405380249,0.157214254140854,0.0400144755840302,0.14617446064949,0.0522962734103203,0.0898547172546387,0.043063934892416,0.175980657339096,0.812596082687378,0.126099169254303,0.0404680483043194,0.147739291191101,0.062537781894207,0.0993159711360931,0.0479565486311913,0.033777266740799,0.0531107224524021,0.0496772825717926,0.0739077553153038,0.0530519783496857,0.0914687290787697,-0.0171468257904053,0.0686658024787903,-0.0656894147396088,0.0564246363937855,-0.0253080129623413,0.10516944527626,0.0530902743339539,0.0437118448317051,9.59500026702881,9.12800025939941,9.01900005340576
206.574012,23.773207,0.958841323852539,7.99815654754639,-8.63275146484375,-102.39973449707,10.673069,0.002758,11.181881,0.002803,10.005777,0.003787,1.176104,-0.318261057138443,0.0212691407650709,0.127415716648102,0.0283299963921309,0.107971340417862,0.0357960276305676,0.140518844127655,0.0284121539443731,0.289653658866882,0.0429135710000992,0.244488477706909,0.0308513771742582,0.21245276927948,0.0352851860225201,0.178326293826103,0.0281265061348677,0.238615721464157,0.423033356666565,0.229384809732437,0.0274572651833296,0.246104791760445,0.0408610850572586,0.105732202529907,0.0314790904521942,0.105832725763321,0.0369563102722168,0.264411270618439,0.0342167168855667,0.038978636264801,0.0815158262848854,-0.0644503235816956,0.0527931377291679,-0.0771898925304413,0.0363859161734581,0.125076740980148,0.0322705693542957,0.0595559179782867,0.0282802097499371,9.16600036621094,8.62399959564209,8.54399967193604
206.576004,32.729973,2.67579221725464,0.728932917118073,-22.2037658691406,-30.4774932861328,12.959902,0.002760,13.358500,0.002852,12.401711,0.003794,0.956790,0.159682944417,0.0538883656263351,-0.0336553305387497,0.0637045726180077,-0.0171891003847122,0.0719946771860123,0.0814354866743088,0.0924434140324593,0.0599204003810883,0.0792361944913864,0.0616856813430786,0.0721450299024582,0.0727549493312836,0.0825354009866715,0.0460375100374222,0.0794207751750946,0.111470267176628,1.48891925811768,-0.141077890992165,0.0643022209405899,-0.0151846706867218,0.12933449447155,0.0286723971366882,0.0731729716062546,0.0230973213911057,0.106000207364559,-0.0615694671869278,0.118492402136326,-0.218887001276016,0.164542302489281,0.0515456795692444,0.0839627981185913,0.019364669919014,0.0912020802497864,0.0895463675260544,0.0656772181391716,0.0536120682954788,0.0758537128567696,11.7629995346069,11.3929996490479,11.3199996948242
206.579303,26.198696,2.98215007781982,-19.3974094390869,8.2027530670166,-23.7111988067627,15.770123,0.002778,16.669611,0.004176,14.832548,0.004004,1.837063,-1.19464135169983,0.481254100799561,0.0907740592956543,0.578298509120941,-0.400182485580444,0.741297662258148,0.371141076087952,0.544086337089539,0.0293611288070679,0.534598648548126,0.103700637817383,0.527405679225922,-0.0778853893280029,0.544050753116608,-0.0285335779190063,0.538596868515015,0.32523250579834,31.4042186737061,-0.0617115497589111,0.540373980998993,0.086438775062561,0.593556702136993,0.205189347267151,0.50944584608078,-0.071614146232605,0.523210048675537,-0.163463950157166,1.14050984382629,-0.374782204627991,0.723265886306763,0.251637578010559,0.506317615509033,-0.0999940633773804,0.53521341085434,-0.116039872169495,0.517278552055359,0.0160059928894043,0.554257392883301,13.6759996414185,13.048999786377,12.8100004196167
206.581093,30.970526,0.420634001493454,-5.92922353744507,-7.38017988204956,-91.341064453125,12.482568,0.002763,12.917048,0.002852,11.882349,0.003793,1.034699,-0.740766823291779,0.0620073340833187,0.0228652358055115,0.0907679349184036,-0.00982433557510376,0.0960014313459396,0.201958894729614,0.110371768474579,0.386245369911194,0.0960958823561668,0.298490732908249,0.0800046846270561,0.248852252960205,0.104813985526562,0.254388839006424,0.0835272967815399,0.0105324983596802,0.574115633964539,0.306766480207443,0.0722433552145958,0.21471643447876,0.148422509431839,0.146250128746033,0.0893961191177368,0.0571308732032776,0.103375449776649,0.373116910457611,0.100354082882404,0.0897529721260071,0.121640786528587,-0.0966735482215881,0.114615738391876,-0.157815217971802,0.106511436402798,0.170154809951782,0.0716629549860954,0.0624538064002991,0.0846370160579681,11.1520004272461,10.6660003662109,10.6400003433228
206.593581,27.680689,2.46044588088989,-14.6998853683472,-10.9818019866943,-8.24805068969727,14.687348,0.002762,15.266778,0.003158,13.967323,0.003820,1.299455,-0.10303208231926,0.054081030189991,-0.00202631205320358,0.0880295485258102,-0.215559005737305,0.159606233239174,0.0306738764047623,0.0985084697604179,0.0361204892396927,0.0827648267149925,0.110641643404961,0.0756158009171486,0.0769668221473694,0.100250639021397,-0.00918006896972656,0.0757064744830132,0.635473012924194,2.63767337799072,-0.0439625978469849,0.116794727742672,0.0967581793665886,0.188943684101105,0.135613277554512,0.0725172236561775,0.112932913005352,0.0792919918894768,-0.12262324988842,0.228698715567589,-0.167894095182419,0.177710086107254,0.210345268249512,0.0830753743648529,0.0216478407382965,0.115667916834354,-0.0204316526651382,0.0937215685844421,0.0788214653730393,0.0805111601948738,13.1549997329712,12.5749998092651,12.4770002365112
206.596949,24.653059,1.13126528263092,-15.5339498519897,-3.16993021965027,-23.6503257751465,12.695770,0.002763,13.174696,0.002826,12.057106,0.003792,1.117590,-0.261446088552475,0.030493289232254,0.109600871801376,0.0404918305575848,0.0980593711137772,0.0431242734193802,0.0569051206111908,0.0533546395599842,0.279246598482132,0.0525552555918694,0.291534274816513,0.0430695377290249,0.286775320768356,0.0591685250401497,0.1723752617836,0.0392584651708603,0.301014751195908,0.475930601358414,0.150619238615036,0.0468800403177738,0.273466020822525,0.0556225068867207,0.159629493951797,0.0395515263080597,0.195738956332207,0.0519022196531296,0.211331158876419,0.0765389800071716,0.0282407104969025,0.0927312225103378,0.0511669814586639,0.0488499440252781,-0.0902451574802399,0.0539630055427551,0.152570471167564,0.0394506081938744,0.0839858055114746,0.0423718839883804,11.2559995651245,10.7650003433228,10.6549997329712
206.599841,28.109428,2.47051692008972,-1.32201886177063,-3.57509779930115,-14.0757188796997,15.053459,0.002765,15.713017,0.003695,14.270059,0.003870,1.442959,-0.129701197147369,0.0692596733570099,-0.0188382565975189,0.11123601347208,-0.242953300476074,0.193587258458138,0.0265904814004898,0.118617556989193,0.00209596753120422,0.108487673103809,0.017140656709671,0.0963887348771095,-0.0546477735042572,0.125479236245155,-0.095714345574379,0.0979142859578133,0.547242522239685,4.95504283905029,-0.050867423415184,0.114093489944935,0.00594960153102875,0.155294016003609,0.084648922085762,0.0937949344515801,0.0414116978645325,0.0919327139854431,-0.296149909496307,0.462612569332123,-0.227886110544205,0.193230986595154,0.218403205275536,0.0952797383069992,0.0377133637666702,0.128024160861969,0.00833999365568161,0.0843599066138268,0.145021498203278,0.118144273757935,13.326000213623,12.7200002670288,12.6319999694824
206.60844,24.093262,10.6855421066284,-71.8253936767578,67.8913345336914,-1.87272143363953,11.232985,0.002767,11.757797,0.002819,10.553108,0.003792,1.204689,-0.101817354559898,0.056465707719326,-0.0146150216460228,0.0859361290931702,-0.241862401366234,0.160035654902458,-0.0582528561353684,0.0950438231229782,-0.00754687935113907,0.0801934450864792,0.0651272088289261,0.0786208659410477,0.0236040726304054,0.101730182766914,-0.0274533778429031,0.0829988047480583,0.622711181640625,3.10600662231445,-0.158740624785423,0.111059993505478,0.0183373168110847,0.116970926523209,0.0883514434099197,0.0664964914321899,0.066325880587101,0.0735535994172096,-0.0275638550519943,0.183939978480339,-0.146579623222351,0.144448488950729,0.17027935385704,0.100586347281933,-0.0172794684767723,0.121477998793125,-0.0734610855579376,0.134129241108894,0.0714491158723831,0.0917136520147324,9.72999954223633,9.22200012207031,9.11100006103516
