ra,dec,parallax,pmra,pmdec,RV,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err,J,K,H
201.754923,-47.344715,0.155201375484467,-3.04359483718872,-6.78331184387207,227.398223876953,11.620803,0.004854,12.546393,0.016328,10.662758,0.009315,1.883636,-0.958525955677033,0.105357944965363,-0.25586611032486,0.206570580601692,-0.259242117404938,0.203055813908577,1.75839161872864,0.557651877403259,0.166352033615112,0.150242403149605,0.310020327568054,0.132840573787689,0.235001504421234,0.169458299875259,0.19906097650528,0.138051509857178,-0.00338166952133179,0.761911392211914,0.241196393966675,0.157623708248138,0.0932443737983704,0.228222101926804,0.137651026248932,0.123802214860916,0.0152232050895691,0.146967187523842,0.199166357517242,0.13457427918911,-0.0714320540428162,0.165085285902023,-0.0881085991859436,0.183523878455162,-0.227718651294708,0.176030293107033,0.0419941544532776,0.133356139063835,-0.108376204967499,0.169802501797676,9.23099994659424,8.4069995880127,8.17500019073486
201.755554,-47.328907,0.120365217328072,-2.69240784645081,-5.86403608322144,234.570098876953,13.616915,0.002765,14.088444,0.003411,12.966694,0.003999,1.121750,-1.61489379405975,0.195806279778481,-0.0897356271743774,0.300542265176773,0.0867913961410523,0.28128108382225,0.42982804775238,0.379613667726517,0.311505675315857,0.282011181116104,0.274602651596069,0.268491953611374,-0.0527157783508301,0.372517049312592,0.239159107208252,0.26262554526329,-0.10418164730072,3.49255323410034,0.389453411102295,0.269750744104385,0.167034149169922,0.334408223628998,0.115834593772888,0.278991758823395,-0.0798289775848389,0.339109510183334,0.0783553123474121,0.419942140579224,-0.0491929054260254,0.392871797084808,-0.261791586875916,0.433971405029297,-0.37370765209198,0.316566318273544,-0.248037695884705,0.484157592058182,-0.0166738033294678,0.271149843931198,12.1239995956421,11.6560001373291,11.5550003051758
201.756624,-47.629002,0.211302787065506,-3.55292367935181,-6.53560447692871,241.196426391602,12.456774,0.002776,13.113950,0.002986,11.671659,0.003883,1.442291,-1.57719790935516,0.171222865581512,-0.277657747268677,0.287180483341217,-0.0529241561889648,0.280211985111237,0.960672676563263,0.278733223676682,0.297157526016235,0.25569885969162,0.260684490203857,0.240017041563988,0.0896540880203247,0.306470811367035,0.210375070571899,0.240183398127556,0.015699028968811,2.4959979057312,0.352967858314514,0.260918647050858,0.181201815605164,0.269835650920868,0.125629544258118,0.243879601359367,-0.0740556716918945,0.260273575782776,0.0779861211776733,0.234706357121468,0.0739883184432983,0.257408529520035,0.0365991592407227,0.221444502472878,-0.312732577323914,0.278383016586304,-0.3338463306427,0.500232636928558,-0.0276943445205688,0.256301701068878,10.6160001754761,9.95600032806397,9.83699989318848
201.757054,-47.397526,0.142154067754745,-3.27552080154419,-6.13233757019043,227.497116088867,12.012887,0.002800,12.696176,0.003261,11.202287,0.003919,1.493889,-1.65389180183411,0.183591604232788,-0.622508764266968,0.368825495243073,-0.282249689102173,0.365185707807541,0.506133556365967,0.27723091840744,0.323142528533936,0.27866929769516,0.277640461921692,0.257534682750702,-0.0431151390075684,0.360101848840714,0.241791248321533,0.258869856595993,0.0775051116943359,2.96104311943054,0.31716799736023,0.269648015499115,0.147121787071228,0.347377419471741,0.120288252830505,0.264641314744949,-0.0617022514343262,0.291828036308289,0.237038493156433,0.24109835922718,-0.00703811645507813,0.307977020740509,-0.113911032676697,0.298741310834885,-0.340969800949097,0.304151296615601,-0.316405534744263,0.52229106426239,-0.0354981422424316,0.266186952590942,10.1160001754761,9.47900009155273,9.35999965667725
201.759016,-47.322849,0.182842493057251,-3.32704734802246,-7.40946245193481,242.353958129883,12.333817,0.002772,12.959267,0.003035,11.570457,0.003835,1.388810,-1.69497859477997,0.169293716549873,-0.315962195396423,0.317094206809998,-0.0988041162490845,0.304965198040009,0.550421476364136,0.290098041296005,0.354283571243286,0.270721465349197,0.276170372962952,0.246689394116402,-0.117761611938477,0.36005026102066,0.245774865150452,0.242407977581024,0.0270248651504517,4.07895612716675,0.417445778846741,0.246281147003174,0.172109484672546,0.324662953615189,0.126720666885376,0.249757513403893,-0.0701853036880493,0.281039774417877,0.05181884765625,0.299504280090332,-0.0272887945175171,0.352271318435669,-0.122459411621094,0.282994449138641,-0.345901370048523,0.289538025856018,-0.336715579032898,0.538946866989136,-0.034837007522583,0.262510657310486,10.5430002212524,9.93000030517578,9.83199977874756
201.760122,-47.483868,0.198014214634895,-3.71463227272034,-6.75204849243164,247.782562255859,11.323749,0.002880,12.088217,0.003570,10.426459,0.004119,1.661757,-1.68298292160034,0.181105718016624,-0.562794923782349,0.368990749120712,-0.340056657791138,0.403273791074753,0.428305983543396,0.263140946626663,0.309138417243958,0.273826479911804,0.263620257377625,0.256430357694626,0.0299819707870483,0.339243352413178,0.208323121070862,0.251321375370026,0.12858510017395,2.73268675804138,0.410558104515076,0.262111335992813,0.138565421104431,0.340438365936279,0.0791032314300537,0.272798091173172,-0.0896166563034058,0.270856857299805,0.0871999263763428,0.315833210945129,-0.0276386737823486,0.330156236886978,-0.115273952484131,0.275205820798874,-0.301915168762207,0.281078845262527,-0.336434125900269,0.518962562084198,-0.0426561832427979,0.27203181385994,9.24899959564209,8.56099987030029,8.4069995880127
201.76018,-47.351929,0.175588041543961,-2.79844927787781,-6.4664478302002,232.906982421875,13.443866,0.002763,14.021770,0.002921,12.713934,0.003810,1.307837,-1.50279569625855,0.173404827713966,-0.193404316902161,0.278253436088562,-0.194511413574219,0.315934538841248,1.12860131263733,0.343017369508743,0.294819593429565,0.255894929170609,0.234311103820801,0.237707391381264,0.270757436752319,0.233149856328964,0.219940304756165,0.228926286101341,-0.112970113754272,3.14921236038208,0.276084303855896,0.245465353131294,0.183576941490173,0.282132118940353,0.156912088394165,0.235111102461815,-0.0583776235580444,0.291355341672897,0.1040278673172,0.276189565658569,0.0120202302932739,0.280539214611053,-0.201821565628052,0.35925567150116,-0.298193573951721,0.268574088811874,-0.202919721603394,0.413402736186981,-0.0036003589630127,0.235091477632523,11.6829996109009,11.1560001373291,11.0129995346069
201.760314,-47.654762,0.196454718708992,-3.37526106834412,-7.09075117111206,230.66813659668,15.057611,0.002846,15.469094,0.011459,14.328556,0.011899,1.140538,-1.65973889827728,0.228225216269493,-0.294100284576416,0.360393315553665,-0.230008363723755,0.396338284015656,0.84348601102829,0.452111691236496,0.379366755485535,0.319404006004334,0.270185351371765,0.296771287918091,-0.087742805480957,0.394362926483154,0.242502093315125,0.304008901119232,-0.124427676200867,2.86874675750732,0.196882963180542,0.338943481445313,0.149357557296753,0.389802128076553,0.170274496078491,0.307422459125519,-0.0957492589950562,0.355429172515869,-0.0138119459152222,0.360098004341126,0.0126749277114868,0.357269525527954,0.0577245950698853,0.265875071287155,-0.280968546867371,0.328358829021454,-0.378014445304871,0.723119199275971,0.00518357753753662,0.308231830596924,13.4280004501343,12.9610004425049,12.8850002288818
201.760391,-47.596195,0.160942047834396,-3.27443218231201,-7.1705756187439,236.639602661133,13.160159,0.002766,13.731334,0.003064,12.425259,0.003819,1.306075,-1.7505362033844,0.206649765372276,-0.692847490310669,0.479167371988297,-0.294217348098755,0.42761442065239,0.355513095855713,0.406912535429001,0.36616575717926,0.319916307926178,0.249360203742981,0.29102686047554,0.0592809915542603,0.371263593435288,0.242105722427368,0.290972977876663,-0.0158786773681641,6.03027391433716,0.375421524047852,0.290250360965729,0.131134152412415,0.402368247509003,0.106526136398315,0.30161526799202,-0.0966461896896362,0.33406788110733,0.0958974361419678,0.412962436676025,0.0247763395309448,0.332560658454895,-0.0925987958908081,0.334176003932953,-0.353140115737915,0.331735491752625,-0.273228168487549,0.521940171718597,-0.0334676504135132,0.305836379528046,11.4169998168945,10.8719997406006,10.7569999694824
201.760696,-47.551716,0.186138734221458,-3.71745300292969,-5.9858980178833,232.645629882813,11.396264,0.002815,12.167201,0.003555,10.534256,0.004025,1.632945,-1.7759108543396,0.200498983263969,-0.588894367218018,0.405938386917114,-0.14583683013916,0.372929692268372,0.566165685653687,0.307186156511307,0.324512362480164,0.30868735909462,0.261807918548584,0.285263746976852,-0.228368043899536,0.421708941459656,0.239088296890259,0.287442326545715,0.102835893630981,5.05601739883423,0.327569603919983,0.291555792093277,0.153967022895813,0.352338969707489,0.14553713798523,0.273256838321686,-0.0759813785552979,0.295637845993042,0.137218952178955,0.275164246559143,-0.0351704359054565,0.368347585201263,-0.0992475748062134,0.286897718906403,-0.35892128944397,0.322389990091324,-0.247714757919312,0.45402318239212,-0.0158429145812988,0.289082169532776,9.36699962615967,8.74499988555908,8.51299953460693
201.760702,-47.638485,0.174074068665504,-4.14228963851929,-6.88684272766113,241.280792236328,13.283616,0.002762,13.850351,0.002946,12.559990,0.003841,1.290361,-1.6318690776825,0.202871665358543,-0.353650450706482,0.334929436445236,-0.0321496725082397,0.319266706705093,0.77506959438324,0.379917651414871,0.370047450065613,0.294722646474838,0.260249733924866,0.273621410131454,0.116439819335938,0.338672637939453,0.224699378013611,0.264463424682617,-0.131371974945068,3.36042809486389,0.429429769515991,0.290330082178116,0.168060183525085,0.362576335668564,0.167928457260132,0.272401720285416,-0.0952012538909912,0.335553586483002,0.0428717136383057,0.325174301862717,0.0267528295516968,0.322827488183975,-0.167159557342529,0.362639129161835,-0.323515057563782,0.311647415161133,-0.238020300865173,0.491251707077026,0.00172531604766846,0.279356956481934,11.5790004730225,11.0249996185303,10.9060001373291
201.761829,-47.580917,0.175696447491646,-4.30615758895874,-7.0941047668457,242.212020874023,12.608472,0.002769,13.235300,0.003061,11.835777,0.003837,1.399523,-1.66793012619019,0.19562928378582,-0.314785480499268,0.329180806875229,-0.110080361366272,0.331641793251038,0.288498520851135,0.30375549197197,0.342997550964355,0.292716592550278,0.247453212738037,0.269706428050995,-0.262123584747314,0.422880619764328,0.235116124153137,0.26577365398407,-0.019819974899292,3.9734251499176,0.39301061630249,0.267512619495392,0.196984529495239,0.29588994383812,0.164743304252625,0.264908313751221,-0.0844713449478149,0.307313680648804,0.0600329637527466,0.301019430160522,0.0157554149627686,0.318554401397705,0.00388884544372559,0.253095239400864,-0.343815803527832,0.311650931835175,-0.193524718284607,0.410350829362869,-0.0186431407928467,0.276009500026703,10.8090000152588,10.1969995498657,10.0620002746582
201.763922,-47.775166,0.186521619558334,-3.57114815711975,-6.5271258354187,246.724990844727,13.933885,0.002763,14.470624,0.002953,13.235620,0.003851,1.235004,-1.56559348106384,0.18705116212368,-0.171963334083557,0.297321170568466,-0.194877743721008,0.330718189477921,0.847303688526154,0.333441257476807,0.324983358383179,0.273800075054169,0.264529705047607,0.254605770111084,0.175610542297363,0.315431118011475,0.254262685775757,0.250400573015213,-0.137895107269287,3.79629778862,0.308249115943909,0.253610253334045,0.15697979927063,0.34468749165535,0.109488725662231,0.259792506694794,-0.0722755193710327,0.311247259378433,0.0612689256668091,0.317983567714691,-0.0823888778686523,0.368375033140183,-0.00719094276428223,0.253405809402466,-0.331231474876404,0.291024923324585,-0.352537155151367,0.635434508323669,-0.0204812288284302,0.262872785329819,12.289999961853,11.7729997634888,11.6319999694824
201.764774,-47.289661,0.162044331431389,-2.97562003135681,-7.55041980743408,243.943923950195,14.002826,0.002765,14.513630,0.003020,13.316941,0.003855,1.196689,-1.66354811191559,0.212133899331093,-0.140419006347656,0.336080521345139,-0.00704848766326904,0.314832329750061,0.29544460773468,0.406013429164887,0.35021960735321,0.307445794343948,0.262584209442139,0.279467165470123,-0.207270741462708,0.407877951860428,0.257462382316589,0.283495992422104,-0.14690363407135,4.62127685546875,0.119673728942871,0.341215223073959,0.232998728752136,0.291782021522522,0.138658046722412,0.291114747524262,-0.0687776803970337,0.329880893230438,0.0804665088653565,0.315313756465912,0.11414623260498,0.289207220077515,-0.0846166610717773,0.331605792045593,-0.364409327507019,0.341257005929947,-0.201912403106689,0.446591883897781,-0.00740122795104981,0.291913419961929,12.4230003356934,11.8879995346069,11.7849998474121
201.764828,-47.444141,0.207552507519722,-2.17546582221985,-6.24199533462524,237.416931152344,11.987424,0.002807,12.681860,0.003287,11.133513,0.004069,1.548347,-1.56790602207184,0.156932130455971,-0.147231817245483,0.253362685441971,0.0448677539825439,0.237866938114166,0.831284523010254,0.239834785461426,0.288588762283325,0.228007078170776,0.287548899650574,0.22030571103096,-0.0588759183883667,0.314196199178696,0.220308303833008,0.219194158911705,0.0552495718002319,2.50706815719605,0.321205735206604,0.231498748064041,0.12339985370636,0.329469621181488,0.161828756332397,0.211539790034294,-0.0532430410385132,0.221307024359703,0.214276313781738,0.203508406877518,0.0100361108779907,0.245726436376572,-0.146191358566284,0.281925618648529,-0.312890648841858,0.26114484667778,-0.423015117645264,0.583046436309815,-0.0420085191726685,0.234499782323837,10.0139999389648,9.27700042724609,9.14099979400635
201.765441,-47.304432,0.163197413086891,-3.06706380844116,-6.62491416931152,221.81999206543,12.816286,0.002765,13.400079,0.002869,12.077312,0.003801,1.322766,-1.76647341251373,0.210235312581062,-0.411323666572571,0.382804900407791,-0.13840115070343,0.363113701343536,0.4006108045578,0.384508937597275,0.358943819999695,0.319554686546326,0.259069204330444,0.291079372167587,-0.152491211891174,0.421127676963806,0.254981279373169,0.290910214185715,-0.0320526361465454,4.61555576324463,0.349517822265625,0.291720122098923,0.18258547782898,0.364796906709671,0.145740270614624,0.29482439160347,-0.0783995389938355,0.338396430015564,0.126544713973999,0.335465222597122,0.0908342599868774,0.303695201873779,-0.134703040122986,0.349008023738861,-0.374517798423767,0.337254673242569,-0.360054612159729,0.655124127864838,-0.0363949537277222,0.307290107011795,11.0989999771118,10.5410003662109,10.4020004272461
