ra,dec,parallax,pmra,pmdec,RV,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err,J,K,H
205.898324,25.969191,0.46987345814704900,3.943265438079830,-5.983432769775390,-11.612363815307600,-0.3002595901489260,0.03625260293483730,-0.09454959630966190,0.05678240582346920,-0.10002842545509300,0.06185887008905410,0.2582453787326810,0.09330224990844730,0.1711616814136510,0.0682920515537262,0.13797546923160600,0.04659131541848180,0.1749134659767150,0.05443086102604870,0.10775423049926800,0.0494774729013443,0.23130202293396000,0.9676083922386170,0.07259202003479000,0.04277753457427030,0.08418795466423040,0.09116506576538090,0.05976298451423650,0.057829372584819800,-0.028331220149993900,0.08931203931570050,0.2221795618534090,0.04939284920692440,-0.07095319032669070,0.1214446946978570,-0.11206105351448100,0.15233707427978500,-0.05423611402511600,0.06441142410039900,-0.0086040198802948,0.09929977357387540,0.027355998754501300,0.05471980199217800,11.680000305175800,11.234000205993700,11.157999992370600
205.901065,28.349819,0.09289592504501340,-0.17354682087898300,-2.641367197036740,-149.0140838623050,-1.4789000749588000,0.16425253450870500,-0.4741164445877080,0.3026711642742160,-0.15993809700012200,0.29059651494026200,0.47164928913116500,0.2519412636756900,0.35316288471221900,0.2407883256673810,0.26162028312683100,0.223354771733284,-0.1053779125213620,0.32754433155059800,0.22337734699249300,0.21666724979877500,-0.029865384101867700,2.4299440383911100,0.3208070993423460,0.23303711414337200,0.22167181968689000,0.24255934357643100,0.14228272438049300,0.22792178392410300,-0.03456473350524900,0.28268420696258500,0.23996400833129900,0.235963836312294,-0.044095516204834000,0.3206827938556670,-0.14587533473968500,0.2927834093570710,-0.24423599243164100,0.2542423605918880,-0.45664894580841100,0.7186161279678350,-0.08276927471160890,0.2610291838645940,12.49899959564210,11.946999549865700,11.833000183105500
205.905007,26.711857,2.5762579441070600,-13.153753280639600,4.682934761047360,-49.37227249145510,-0.19748948514461500,0.07053746283054350,-0.04362323880195620,0.11864788085222200,-0.2330484539270400,0.19788728654384600,0.012989521026611300,0.11205517500639000,0.039909034967422500,0.10184264183044400,0.11722509562969200,0.09816862642765050,0.02048233151435850,0.11809872090816500,-0.03869512677192690,0.09727302938699720,0.5695109367370610,3.0593841075897200,-0.08693034946918490,0.11451336741447400,0.08504142612218860,0.1504921019077300,0.12272818386554700,0.08865732699632650,0.141682431101799,0.1046258956193920,-0.13435222208499900,0.2756185233592990,-0.33489763736724900,0.22446288168430300,0.22517147660255400,0.09833265841007230,0.0014143139123916600,0.13096635043621100,-0.05867867171764370,0.11901145428419100,0.07028387486934660,0.10373742133379000,12.824000358581500,12.208999633789100,12.119999885559100
205.908558,29.152809,3.1717824935913100,6.790855884552000,-140.38491821289100,-4.358229160308840,-0.7469583749771120,0.12393602728843700,0.06893157958984380,0.1535695493221280,0.0842323899269104,0.16295476257801100,0.05526411533355710,0.20014052093029000,0.280987948179245,0.16281573474407200,0.2718219757080080,0.14899736642837500,0.22203421592712400,0.17697474360466000,0.16958868503570600,0.1535985916852950,0.10933345556259200,2.474348783493040,0.15741688013076800,0.16448386013507800,0.2162231206893920,0.19043369591236100,0.2005639672279360,0.15400779247283900,0.09777271747589110,0.22393958270549800,0.14142334461212200,0.2737310230731960,-0.006292164325714110,0.23904721438884700,-0.055558979511261000,0.2874458134174350,-0.14800864458084100,0.1860731691122060,-0.34582459926605200,0.7121140360832210,0.07729077339172360,0.16295865178108200,11.35099983215330,10.954999923706100,10.852999687194800
205.912303,27.303305,0.8901995420455930,-11.299450874328600,-8.58056926727295,5.150378704071050,-0.4257987141609190,0.08582989871501920,0.10553610324859600,0.10401760041713700,0.19028708338737500,0.10484610497951500,0.49280789494514500,0.18484404683113100,0.3329464793205260,0.1072564348578450,0.275026798248291,0.09910964220762250,0.28123795986175500,0.12099527567625000,0.19399891793727900,0.10663177818059900,0.2704077363014220,0.7693275809288030,0.21571096777916000,0.10309471935033800,0.2746032476425170,0.1275966912508010,0.16227787733078000,0.1066252812743190,0.17502301931381200,0.12447462230920800,0.18659698963165300,0.16364675760269200,-0.020822614431381200,0.17522479593753800,-0.15100210905075100,0.2501390874385830,-0.07466167211532590,0.1440991461277010,-0.2970345616340640,0.5218151211738590,-0.0036909282207489000,0.12914983928203600,13.623000144958500,13.241000175476100,13.154999732971200
205.918943,32.965378,1.2726902961731000,-15.013984680175800,1.7212882041931200,-33.562583923339800,-0.16045886278152500,0.024971449747681600,-0.020101994276046800,0.031002111732959700,-0.1071273684501650,0.05223991349339490,0.16763697564601900,0.038535960018634800,0.03643763065338140,0.03435741737484930,0.10190810263156900,0.03739740699529650,0.09049932658672330,0.045401714742183700,0.025202468037605300,0.032004352658987000,0.18978315591812100,0.9252404570579530,0.036531418561935400,0.03270018473267560,0.056837186217308000,0.05745549872517590,0.055200472474098200,0.036590825766325,0.04012995958328250,0.04666299745440480,-0.02582418918609620,0.07821349799633030,0.11985576152801500,0.0848810151219368,0.011269420385360700,0.054861996322870300,-0.034537285566330000,0.048791661858558700,-0.03241291642189030,0.07963193207979200,0.01688036322593690,0.03605049103498460,10.305000305175800,9.819999694824220,9.75
205.921577,27.138981,2.3000621795654300,31.757339477539100,-27.991395950317400,12.400324821472200,-0.6979454159736630,0.1171431839466100,0.02223944664001470,0.17827244102954900,-0.05803567171096800,0.21459494531154600,0.16097289323806800,0.16707728803157800,0.13086873292923000,0.1673251986503600,0.20105430483818100,0.15302112698555000,0.08394211530685430,0.18526767194271100,0.06932973861694340,0.16716378927230800,0.40427929162979100,6.737483978271480,-0.05107522010803220,0.20686845481395700,0.13965964317321800,0.17666789889335600,0.15490251779556300,0.1475328505039220,0.06411880254745480,0.15725252032280000,0.050973594188690200,0.33820489048957800,-0.04038238525390630,0.20293259620666500,0.16166549921035800,0.16044993698597000,-0.06480586528778080,0.18720920383930200,-0.1580204963684080,0.3341856002807620,0.06268209218978880,0.16991199553012800,13.213000297546400,12.576000213623000,12.467000007629400
205.925629,28.135206,0.46212053298950200,-1.8069548606872600,-11.562138557434100,68.16719818115230,-0.7308289408683780,0.1719539314508440,-0.0765693187713623,0.22055646777153000,-0.051555752754211400,0.24036528170108800,0.18991583585739100,0.2478111833333970,0.13403725624084500,0.21891358494758600,0.19263291358947800,0.21035614609718300,0.0839240550994873,0.24067293107509600,0.15896868705749500,0.23270562291145300,0.19138950109481800,4.693710803985600,-0.0792917013168335,0.2262246459722520,0.12646979093551600,0.237779900431633,0.14160692691803000,0.22120895981788600,0.04897361993789670,0.2877472937107090,0.11688262224197400,0.2782440483570100,-0.10536229610443100,0.3143315613269810,-0.06239968538284300,0.3061894178390500,-0.10080242156982400,0.2549522817134860,-0.491208016872406,1.001159429550170,0.0011305809020996100,0.23071733117103600,14.012999534606900,13.562000274658200,13.515999794006300
205.926264,29.921638,1.2362518310546900,-15.303741455078100,-17.277416229248000,-14.827174186706500,0.08414138108491900,0.029598627239465700,-0.027671940624713900,0.042519159615039800,-0.0882892981171608,0.051445502787828400,0.005766347050666810,0.05147186666727070,0.04488799721002580,0.04363798722624780,0.08611414581537250,0.045454006642103200,0.08028758317232130,0.054778002202510800,0.009957507252693180,0.042126256972551300,0.09008609503507610,0.6819170117378240,-0.03379576653242110,0.03741881996393200,0.07553691416978840,0.059498369693756100,0.03407243639230730,0.040260765701532400,0.0780927762389183,0.042887020856142000,0.11190644651651400,0.05008003115653990,-0.23714253306388900,0.13824650645256000,0.057860441505909000,0.041490402072668100,0.022827886044979100,0.06377173215150830,0.06186135858297350,0.038485221564769700,0.024411551654338800,0.04346459358930590,11.428999900817900,10.947999954223600,10.82800006866460
205.930381,30.302523,1.262972116470340,9.760475158691410,-4.416299343109130,28.562297821044900,-0.253805935382843,0.04794562980532650,0.10157829523086500,0.05785607546567920,0.1436426192522050,0.06491142511367800,-0.04807528853416440,0.08447806537151340,0.24298326671123500,0.07161952555179600,0.2427377998828890,0.06393592804670330,0.1857161521911620,0.0810026153922081,0.16255515813827500,0.0696750059723854,0.3251100778579710,0.7782434225082400,0.08514536917209630,0.06365952640771870,0.24714361131191300,0.0835040733218193,0.13174596428871200,0.0629720538854599,0.13925853371620200,0.06705055385828020,0.162802591919899,0.08004635572433470,-0.006033867597579960,0.12955008447170300,0.09714561700820920,0.07161180675029760,-0.022181332111358600,0.096023790538311,-0.511045515537262,0.8568143248558040,0.0974750816822052,0.07126414775848390,11.798999786377000,11.375,11.263999938964800
