ra,dec,parallax,pmra,pmdec,RV,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err,J,K,H
200.581774,28.888985,4.954079627990723,-233.61468505859375,-286.5699462890625,-55.51275634765625,-1.3590196371078491,0.340800940990448,-0.21779906749725342,0.4304126501083374,-0.1573047637939453,0.46930965781211853,0.15658318996429443,0.5183624029159546,0.2144920825958252,0.41974127292633057,0.17761945724487305,0.4017820656299591,-0.1474853754043579,0.4718099534511566,0.15515756607055664,0.40836045145988464,-0.22354400157928467,10.6371431350708,0.029596328735351562,0.4101063013076782,0.09472072124481201,0.4861695170402527,0.12480175495147705,0.40971654653549194,-0.151353120803833,0.5063862800598145,0.004420161247253418,0.48427528142929077,-0.024875998497009277,0.46092158555984497,-0.07513010501861572,0.541881263256073,-0.2620222568511963,0.45284348726272583,-0.4259626865386963,1.069223165512085,-0.01096963882446289,0.4261660873889923,11.289999961853027,10.901000022888184,10.850000381469727
200.598191,29.576332,5.3736572265625,-13.913966178894043,-4.686163425445557,4.1933979988098145,-0.032669372856616974,0.05772227793931961,-0.007853589951992035,0.0903891995549202,-0.37392568588256836,0.22478847205638885,0.11303749680519104,0.09931018203496933,0.007153477519750595,0.08440469205379486,0.06021858751773834,0.0783098042011261,0.023155570030212402,0.11094402521848679,-0.04561402648687363,0.08252773433923721,0.5347490906715393,2.195214033126831,-0.04778370261192322,0.1025015339255333,0.08673809468746185,0.19178137183189392,0.14067122340202332,0.10459909588098526,0.114992156624794,0.07712965458631516,-0.18532592058181763,0.2585523724555969,-0.21709319949150085,0.14827656745910645,0.22826263308525085,0.08661862462759018,0.043934084475040436,0.11424043774604797,-0.0021134354174137115,0.07232187688350677,0.08100667595863342,0.08610337972640991,11.463000297546387,10.916000366210938,10.776000022888184
200.602685,33.260609,9.019161224365234,-292.14056396484375,-7.959238052368164,-10.770339012145996,-0.47517967224121094,0.06352958083152771,0.12922459840774536,0.08317670226097107,0.19684213399887085,0.07956406474113464,-0.0131167471408844,0.09847945719957352,0.2887228727340698,0.09091451019048691,0.33260196447372437,0.08042539656162262,0.26533132791519165,0.10098881274461746,0.19421306252479553,0.08490902185440063,0.4357306957244873,1.433430552482605,0.0423608124256134,0.11945624649524689,0.27016007900238037,0.10734129697084427,0.22047549486160278,0.07833365350961685,0.18880894780158997,0.08818367123603821,0.19155436754226685,0.14702574908733368,-0.015491247177124023,0.16846871376037598,0.044478654861450195,0.16469670832157135,-0.06601482629776001,0.12351647764444351,-0.12370425462722778,0.35883843898773193,0.11070957779884338,0.09107819199562073,9.78499984741211,9.376999855041504,9.267999649047852
200.623215,25.049007,0.4538697600364685,-1.1010268926620483,0.879470944404602,17.114458084106445,-0.4358345568180084,0.02630927786231041,0.053071826696395874,0.03439599275588989,0.02215522527694702,0.045055288821458817,0.2171100527048111,0.03543451800942421,0.1466379165649414,0.042322441935539246,0.12692052125930786,0.036796845495700836,0.16344329714775085,0.05186637118458748,0.11549538373947144,0.03883109241724014,0.13866564631462097,0.7164905667304993,0.16091734170913696,0.04113297909498215,0.10440695285797119,0.07487156987190247,0.06479790806770325,0.045589882880449295,-0.004910647869110107,0.04190608114004135,0.11986345052719116,0.040291544049978256,-0.056355029344558716,0.12454458326101303,-0.03608715534210205,0.05568832531571388,-0.06924501061439514,0.049202609807252884,-0.3535780608654022,0.3926756680011749,0.031039386987686157,0.04029287397861481,10.54699993133545,10.081000328063965,9.970000267028809
200.640008,28.754339,6.14754581451416,-47.610233306884766,1.3846380710601807,4.098517894744873,0.0598856583237648,0.05770042538642883,-0.011575944721698761,0.08954992145299911,-0.200271874666214,0.1879948526620865,0.12039738148450851,0.10220920294523239,-0.003636542707681656,0.08172248303890228,0.019274234771728516,0.07873862236738205,-0.026615142822265625,0.11307456344366074,-0.08985030651092529,0.07918409258127213,0.42140308022499084,2.5179691314697266,-0.13915541768074036,0.08203916251659393,0.11832768470048904,0.20177169144153595,0.10714999586343765,0.0851026251912117,0.11560087651014328,0.08352837711572647,-0.2592242956161499,0.20019762217998505,-0.2127709984779358,0.13576948642730713,0.28066572546958923,0.07972320169210434,0.053484246134757996,0.10932943969964981,0.0021174848079681396,0.07269325107336044,0.09279998391866684,0.092758908867836,11.192999839782715,10.592000007629395,10.498000144958496
200.670717,24.650545,0.5185165405273438,-5.57703971862793,-8.711289405822754,19.408079147338867,-0.6551081538200378,0.03738907724618912,0.06234186887741089,0.0687403529882431,0.12582272291183472,0.08999171108007431,-0.015276491641998291,0.07768812030553818,0.3742574453353882,0.06582046300172806,0.35714247822761536,0.047727275639772415,0.2903135418891907,0.07352757453918457,0.246667742729187,0.05752089247107506,0.20212984085083008,0.4637109041213989,0.30053555965423584,0.08056037873029709,0.3228733241558075,0.06388597935438156,0.18349966406822205,0.054205652326345444,0.14835786819458008,0.058820005506277084,0.31843024492263794,0.05695049464702606,0.13735145330429077,0.09477170556783676,-0.16244113445281982,0.15421614050865173,-0.14953911304473877,0.07360020279884338,-0.019831597805023193,0.1733768731355667,0.05682492256164551,0.06846233457326889,10.904000282287598,10.413000106811523,10.286999702453613
200.682284,28.749903,3.7097527980804443,-18.266767501831055,-44.83856201171875,-53.14562225341797,0.040666766464710236,0.05795788764953613,0.02974017709493637,0.0787675678730011,0.02097972482442856,0.08485452830791473,-0.017590027302503586,0.08597932010889053,0.05327454209327698,0.07827088236808777,0.10078487545251846,0.07672838121652603,0.06934787333011627,0.09271660447120667,0.02971261739730835,0.0811953991651535,0.38301903009414673,1.5637941360473633,-0.07660620659589767,0.07213091850280762,0.06971397250890732,0.10227801650762558,0.07334733754396439,0.0687306821346283,0.10702022165060043,0.07828110456466675,-0.038381390273571014,0.14637601375579834,-0.13950654864311218,0.1411939263343811,0.15919077396392822,0.08305060118436813,0.016955159604549408,0.11163289099931717,0.03628181666135788,0.0709155723452568,0.06522353738546371,0.08414673805236816,11.66100025177002,11.218000411987305,11.085000038146973
200.683884,24.338978,0.654371976852417,-9.858536720275879,-0.6563557982444763,-34.942543029785156,-0.5176795721054077,0.030204713344573975,0.07081454992294312,0.04211626201868057,0.1419493556022644,0.03977721929550171,0.07314756512641907,0.057573363184928894,0.3249013125896454,0.05194412171840668,0.3334098160266876,0.03897833451628685,0.29501163959503174,0.03872453048825264,0.22927632927894592,0.03864848613739014,0.28463661670684814,0.4408508539199829,0.2996726930141449,0.03663783147931099,0.3049895763397217,0.052772507071495056,0.18421736359596252,0.03986896201968193,0.16534662246704102,0.05076140537858009,0.4332675635814667,0.06444218009710312,0.032453685998916626,0.09798061102628708,0.004088699817657471,0.049174778163433075,-0.1361798644065857,0.058163926005363464,0.13350394368171692,0.04497429355978966,0.10926911234855652,0.04530810937285423,10.609999656677246,10.034000396728516,9.942999839782715
200.716821,25.303223,5.60313081741333,-13.837259292602539,-29.935829162597656,-96.40618133544922,-0.48378896713256836,0.06369434297084808,0.07038277387619019,0.09670598059892654,-0.10419434309005737,0.1616848260164261,0.04395031929016113,0.10476713627576828,0.23716798424720764,0.09430646896362305,0.25864458084106445,0.08423957228660583,0.18647229671478271,0.10487654060125351,0.14774209260940552,0.089023157954216,0.47239238023757935,2.3464527130126953,0.08249878883361816,0.12758171558380127,0.14861929416656494,0.19002456963062286,0.19670015573501587,0.07988457381725311,0.14344587922096252,0.14727842807769775,0.08466973900794983,0.1385948807001114,-0.04915332794189453,0.18573929369449615,0.0662868320941925,0.156050443649292,-0.07434636354446411,0.1233275979757309,-0.16355103254318237,0.3995581269264221,0.061566948890686035,0.10770566761493683,11.265000343322754,10.758999824523926,10.70300006866455
200.72457,24.814795,0.03510044887661934,-2.0946264266967773,-3.826730489730835,-43.63096237182617,-1.3923166990280151,0.12915544211864471,-0.4913969039916992,0.2743896543979645,-0.2798941135406494,0.29058632254600525,0.21728801727294922,0.1914854794740677,0.25709497928619385,0.18257063627243042,0.2440410852432251,0.18380069732666016,-0.14883077144622803,0.27990180253982544,0.2158510684967041,0.18247200548648834,0.029694199562072754,2.813115119934082,0.40811145305633545,0.1949433535337448,0.13212263584136963,0.2686549723148346,0.1572129726409912,0.17418164014816284,-0.04502546787261963,0.1732746958732605,0.23740708827972412,0.1748499870300293,0.07199227809906006,0.1907171756029129,-0.1482985019683838,0.23724670708179474,-0.25924861431121826,0.2059328556060791,-0.21872222423553467,0.336933434009552,-0.024436593055725098,0.19065994024276733,11.46500015258789,10.793999671936035,10.645999908447266
