ra,dec,parallax,pmra,pmdec,RV,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err,J,K,H
200.27593,-47.895447,0.3501417636871338,-8.428142547607422,-0.8896263241767883,-31.987945556640625,-0.01814798079431057,0.025523478165268898,0.11451301723718643,0.04319238290190697,0.059336014091968536,0.05644998326897621,0.11514557152986526,0.03519229590892792,0.15231439471244812,0.035851430147886276,0.15030834078788757,0.04216371849179268,0.07875880599021912,0.050414685159921646,0.09952171891927719,0.036420341581106186,0.10146842151880264,0.4188660979270935,0.17134800553321838,0.053616877645254135,0.13971447944641113,0.0453793965280056,0.04443570226430893,0.034635938704013824,0.10649772733449936,0.03848102316260338,0.1433050036430359,0.036535538733005524,-0.12443415075540543,0.07398490607738495,-0.04169464856386185,0.05433928221464157,-0.015064941719174385,0.041463322937488556,0.09702014923095703,0.032777316868305206,0.018023774027824402,0.039941176772117615,11.527999877929688,10.883000373840332,10.743000030517578
200.304465,-47.933559,2.5303213596343994,28.866952896118164,-2.493098020553589,26.206985473632812,0.3898216187953949,0.05677879974246025,-0.02697545289993286,0.07687075436115265,-0.06096982955932617,0.08302339911460876,0.3578554093837738,0.12414798885583878,0.0037602782249450684,0.07393357902765274,-0.02144259214401245,0.07310166954994202,0.0750134289264679,0.08531583100557327,0.09626981616020203,0.09915361553430557,-0.1317479908466339,0.7307335734367371,-0.09522590041160583,0.07598646730184555,0.0268496572971344,0.08282950520515442,-0.04132932424545288,0.07180909067392349,0.0363733172416687,0.09505569934844971,-0.23052196204662323,0.1157400980591774,0.13601842522621155,0.10027065128087997,-0.03174671530723572,0.07763082534074783,0.07774993777275085,0.09277502447366714,-0.037556350231170654,0.09114627540111542,0.03561273217201233,0.08296117931604385,11.166000366210938,10.810999870300293,10.720999717712402
200.324825,-48.010288,0.49774685502052307,-8.006484031677246,-0.2778475880622864,29.27155113220215,-0.16861747205257416,0.0317806638777256,0.1381664127111435,0.056342076510190964,0.0996895581483841,0.05893592908978462,0.24743768572807312,0.04088028147816658,0.22552190721035004,0.04742654412984848,0.25946009159088135,0.047554388642311096,0.20012050867080688,0.06884005665779114,0.12901349365711212,0.04160080477595329,0.15984629094600677,0.32928022742271423,0.1867423951625824,0.039605073630809784,-0.21276862919330597,0.5003032088279724,0.05688164383172989,0.042728714644908905,0.2371671199798584,0.07296209782361984,0.21002984046936035,0.07779650390148163,-0.08197234570980072,0.05479058995842934,0.014810308814048767,0.04590468108654022,0.004342138767242432,0.052329376339912415,0.17353905737400055,0.04822230711579323,0.035799071192741394,0.04339021444320679,8.916999816894531,8.130000114440918,7.918000221252441
200.329116,-47.530704,5.89125394821167,-10.426141738891602,-18.92083168029785,-11.045971870422363,-0.0982075184583664,0.08965109288692474,-0.05856488645076752,0.13409598171710968,-0.4303312301635742,0.29668113589286804,0.10066893696784973,0.13761401176452637,-0.057302504777908325,0.11976578086614609,-0.008071161806583405,0.11824271082878113,-0.04916192591190338,0.16064581274986267,-0.08803610503673553,0.1254158914089203,0.5118387937545776,4.281521320343018,-0.09326709806919098,0.13636723160743713,0.006717309355735779,0.22856134176254272,0.09677176177501678,0.11762510985136032,0.05393993481993675,0.11763013154268265,-0.14197160303592682,0.19093948602676392,-0.3456224203109741,0.20763464272022247,0.2767372131347656,0.10895680636167526,0.04238951951265335,0.15096350014209747,0.06611202657222748,0.1201879158616066,0.05798516795039177,0.13588346540927887,11.493000030517578,10.883999824523926,10.72599983215332
200.332606,-48.077564,0.45140933990478516,1.5566476583480835,-1.5778943300247192,16.82274055480957,0.08445648103952408,0.02332168258726597,-0.0013178065419197083,0.03441302105784416,-0.03597588092088699,0.040381502360105515,0.15142905712127686,0.029935764148831367,0.026994988322257996,0.032607607543468475,0.06340601295232773,0.0453483872115612,0.041492559015750885,0.03781046345829964,0.003823712468147278,0.03052349016070366,0.0011632069945335388,0.5620880722999573,0.011595271527767181,0.0323442704975605,0.017089150846004486,0.04974787309765816,-0.0435202494263649,0.05330989882349968,0.07182895392179489,0.043412599712610245,0.06628572195768356,0.03361637517809868,-0.09929768741130829,0.06776066869497299,-0.16521412134170532,0.14880268275737762,0.04535358399152756,0.03871199116110802,-0.2603777348995209,0.24232815206050873,-0.006000883877277374,0.03343753516674042,11.128999710083008,10.440999984741211,10.279999732971191
200.366676,-48.066486,0.33026084303855896,3.3360986709594727,1.9130762815475464,141.46546936035156,-0.7341179251670837,0.0374460443854332,-0.00763469934463501,0.06728234142065048,0.07836103439331055,0.06802701950073242,0.03096616268157959,0.07329437881708145,0.3925192952156067,0.05566563457250595,0.40357059240341187,0.04990991950035095,0.35235440731048584,0.05775374546647072,0.2765551209449768,0.05391636863350868,0.21452635526657104,0.43584105372428894,0.4315418004989624,0.05845411866903305,0.3631143569946289,0.060564592480659485,0.23116779327392578,0.047909483313560486,0.1913975477218628,0.06379880011081696,0.35959410667419434,0.058698248118162155,0.09810048341751099,0.09432215243577957,-0.05709022283554077,0.07117297500371933,-0.17622196674346924,0.07111562043428421,0.12653642892837524,0.06983675062656403,0.09638941287994385,0.05724870413541794,11.593000411987305,10.970999717712402,10.821999549865723
200.369099,-47.632233,0.240108460187912,-4.078245162963867,-3.5091123580932617,113.55712127685547,-0.5667939186096191,0.030406169593334198,0.09627363085746765,0.04402638226747513,0.1310116946697235,0.06139417365193367,0.07444038987159729,0.058621179312467575,0.33936309814453125,0.042307090014219284,0.3546408414840698,0.04026460647583008,0.25240540504455566,0.05061507970094681,0.23054242134094238,0.03910260275006294,0.2855303883552551,0.26102063059806824,0.3432878255844116,0.04382472485303879,0.37622177600860596,0.0679190531373024,0.16068017482757568,0.04034079983830452,0.2253023087978363,0.05584222078323364,0.3648565411567688,0.10897286236286163,0.04889118671417236,0.056954383850097656,0.04108673334121704,0.044302597641944885,-0.195124089717865,0.09353380650281906,0.22359231114387512,0.03800468146800995,0.11523184180259705,0.04347721114754677,10.788000106811523,9.982000350952148,9.781000137329102
200.385175,-47.726826,0.5558039546012878,-8.595734596252441,-1.2973259687423706,-44.32926940917969,0.20029743015766144,0.030096571892499924,0.013998255133628845,0.04631172493100166,-0.09610290825366974,0.053479939699172974,0.1652291864156723,0.043397512286901474,0.04148051142692566,0.03987232968211174,0.06507827341556549,0.04576104134321213,0.04743596911430359,0.046843521296978,0.05453281104564667,0.0589943453669548,0.019961103796958923,0.593803882598877,-0.07154522836208344,0.03549840673804283,0.06477166712284088,0.0534849613904953,0.014404356479644775,0.039533909410238266,0.07474558055400848,0.0436038002371788,-0.10623306035995483,0.07953375577926636,-0.06894153356552124,0.08996473252773285,0.07666610181331635,0.04346084222197533,0.038577333092689514,0.052220843732357025,0.02171476185321808,0.0429079495370388,0.02199392020702362,0.040781065821647644,12.720000267028809,12.168999671936035,12.079999923706055
200.395285,-47.982018,0.9895311594009399,-5.633880615234375,-8.500288963317871,-11.531135559082031,-0.2327505499124527,0.017552152276039124,-0.1349726766347885,0.03175269812345505,-0.16426725685596466,0.04259943962097168,0.24910196661949158,0.02307295612990856,0.07568702101707458,0.026236414909362793,0.05002753436565399,0.026891279965639114,0.05371968448162079,0.03659900277853012,0.041972801089286804,0.02545488066971302,0.05422063171863556,0.740236759185791,0.06932801008224487,0.024165906012058258,0.042436689138412476,0.0448947437107563,0.019304215908050537,0.030747903510928154,-0.006889119744300842,0.03541932255029678,0.10653020441532135,0.035553939640522,-0.22489918768405914,0.09808376431465149,-0.012803450226783752,0.039112262427806854,-0.01510341465473175,0.0351322740316391,0.045952603220939636,0.024380266666412354,0.00025866925716400146,0.029198717325925827,7.901000022888184,7.236000061035156,7.067999839782715
200.399999,-48.067432,0.3470281660556793,-4.550825119018555,0.6607189178466797,-9.355607032775879,-0.8689898252487183,0.05430533364415169,-0.04229778051376343,0.09164027869701385,0.06441587209701538,0.08627419918775558,0.025513827800750732,0.0992555171251297,0.37679359316825867,0.08357816934585571,0.3760744333267212,0.07512272149324417,0.2882269024848938,0.10813412070274353,0.2872244119644165,0.0785738080739975,0.11928236484527588,0.48137032985687256,0.3681451678276062,0.07192201912403107,0.35646891593933105,0.09103502333164215,0.21505069732666016,0.07246913015842438,0.14529949426651,0.09637946635484695,0.3262863755226135,0.07916959375143051,0.07567554712295532,0.12060178071260452,-0.08323293924331665,0.1296553760766983,-0.219931960105896,0.10451821237802505,0.15815210342407227,0.06952082365751266,0.05600869655609131,0.082801453769207,11.012999534606934,10.404999732971191,10.258000373840332
